Customer ID,Customer Name,FirstOrder,LastOrder,OrderCount,TotalSales,AvgOrderValue,FirstOrderMonth,LastOrderMonth,DaysSinceLastOrder,RepeatCustomer,FirstOrderYearMonth,SortMonth
SF-20200,Sarah Foster,"Wednesday, 23 December 2015","Thursday, 1 November 2018",15,3422.786,228.1857333,Dec 2015,Nov 2018,2598,Repeat Buyer,01/12/2015 12:00:00 AM,201512
CS-11950,Carlos Soltero,"Monday, 8 June 2015","Wednesday, 5 December 2018",22,3036.547,138.0248636,Jun 2015,Dec 2018,2564,Repeat Buyer,01/06/2015 12:00:00 AM,201506
CC-12145,Charles Crestani,"Monday, 20 July 2015","Saturday, 15 September 2018",11,2471.65,224.6954545,Jul 2015,Sep 2018,2645,Repeat Buyer,01/07/2015 12:00:00 AM,201507
DV-13465,Dianna Vittorini,"Monday, 22 June 2015","Saturday, 1 December 2018",13,3254.487,250.3451538,Jun 2015,Dec 2018,2568,Repeat Buyer,01/06/2015 12:00:00 AM,201506
ZC-21910,Zuschuss Carroll,"Tuesday, 13 October 2015","Tuesday, 6 November 2018",31,8025.707,258.8937742,Oct 2015,Nov 2018,2593,Repeat Buyer,01/10/2015 12:00:00 AM,201510
MS-17830,Melanie Seite,"Friday, 9 January 2015","Wednesday, 4 October 2017",5,370.348,74.0696,Jan 2015,Oct 2017,2991,Repeat Buyer,01/01/2015 12:00:00 AM,201501
LR-16915,Lena Radford,"Saturday, 8 August 2015","Tuesday, 4 December 2018",16,5142.892,321.43075,Aug 2015,Dec 2018,2565,Repeat Buyer,01/08/2015 12:00:00 AM,201508
TP-21130,Theone Pippenger,"Thursday, 14 April 2016","Saturday, 22 December 2018",16,4454.056,278.3785,Apr 2016,Dec 2018,2547,Repeat Buyer,01/04/2016 12:00:00 AM,201604
CK-12205,Chloris Kastensmidt,"Wednesday, 11 March 2015","Wednesday, 21 November 2018",32,3154.855,98.58921875,Mar 2015,Nov 2018,2578,Repeat Buyer,01/03/2015 12:00:00 AM,201503
AR-10510,Andrew Roberts,"Saturday, 2 May 2015","Sunday, 16 December 2018",7,264.864,37.83771429,May 2015,Dec 2018,2553,Repeat Buyer,01/05/2015 12:00:00 AM,201505
NB-18655,Nona Balk,"Saturday, 5 December 2015","Tuesday, 11 December 2018",17,1972.599,116.0352353,Dec 2015,Dec 2018,2558,Repeat Buyer,01/12/2015 12:00:00 AM,201512
GD-14590,Giulietta Dortch,"Tuesday, 5 May 2015","Tuesday, 25 December 2018",6,1888.07,314.6783333,May 2015,Dec 2018,2544,Repeat Buyer,01/05/2015 12:00:00 AM,201505
CK-12595,Clytie Kelty,"Saturday, 26 December 2015","Saturday, 17 November 2018",25,2372.75,94.91,Dec 2015,Nov 2018,2582,Repeat Buyer,01/12/2015 12:00:00 AM,201512
NG-18355,Nat Gilpin,"Tuesday, 24 November 2015","Monday, 12 November 2018",16,1869.58,116.84875,Nov 2015,Nov 2018,2587,Repeat Buyer,01/11/2015 12:00:00 AM,201511
CA-12265,Christina Anderson,"Wednesday, 25 March 2015","Sunday, 4 November 2018",16,2638.3272,164.89545,Mar 2015,Nov 2018,2595,Repeat Buyer,01/03/2015 12:00:00 AM,201503
SF-20965,Sylvia Foulston,"Wednesday, 21 October 2015","Monday, 12 November 2018",17,3336.535,196.2667647,Oct 2015,Nov 2018,2587,Repeat Buyer,01/10/2015 12:00:00 AM,201510
MO-17800,Meg O'Connel,"Saturday, 17 September 2016","Monday, 17 September 2018",11,1687.027,153.3660909,Sep 2016,Sep 2018,2643,Repeat Buyer,01/09/2016 12:00:00 AM,201609
AT-10735,Annie Thurman,"Sunday, 30 August 2015","Monday, 17 December 2018",16,3831.864,239.4915,Aug 2015,Dec 2018,2552,Repeat Buyer,01/08/2015 12:00:00 AM,201508
FM-14380,Fred McMath,"Tuesday, 12 July 2016","Tuesday, 7 August 2018",14,2523.266,180.2332857,Jul 2016,Aug 2018,2684,Repeat Buyer,01/07/2016 12:00:00 AM,201607
DJ-13420,Denny Joy,"Tuesday, 8 December 2015","Sunday, 2 April 2017",5,2012.52,402.504,Dec 2015,Apr 2017,3176,Repeat Buyer,01/12/2015 12:00:00 AM,201512
ME-17725,Max Engle,"Sunday, 12 July 2015","Sunday, 2 December 2018",13,1908.4532,146.8040923,Jul 2015,Dec 2018,2567,Repeat Buyer,01/07/2015 12:00:00 AM,201507
JD-16150,Justin Deggeller,"Monday, 16 November 2015","Monday, 19 November 2018",17,8828.0305,519.2959118,Nov 2015,Nov 2018,2580,Repeat Buyer,01/11/2015 12:00:00 AM,201511
JL-15835,John Lee,"Saturday, 18 April 2015","Sunday, 9 December 2018",33,9576.343,290.1922121,Apr 2015,Dec 2018,2560,Repeat Buyer,01/04/2015 12:00:00 AM,201504
CC-12430,Chuck Clark,"Tuesday, 6 September 2016","Sunday, 30 December 2018",19,2870.05,151.0552632,Sep 2016,Dec 2018,2539,Repeat Buyer,01/09/2016 12:00:00 AM,201609
AR-10825,Anthony Rawles,"Tuesday, 30 June 2015","Friday, 2 November 2018",13,4523.336,347.9489231,Jun 2015,Nov 2018,2597,Repeat Buyer,01/06/2015 12:00:00 AM,201506
SR-20740,Steven Roelle,"Friday, 20 February 2015","Sunday, 17 June 2018",12,4345.886,362.1571667,Feb 2015,Jun 2018,2735,Repeat Buyer,01/02/2015 12:00:00 AM,201502
CR-12730,Craig Reiter,"Thursday, 20 August 2015","Saturday, 13 October 2018",6,1600.55,266.7583333,Aug 2015,Oct 2018,2617,Repeat Buyer,01/08/2015 12:00:00 AM,201508
EH-14125,Eugene Hildebrand,"Monday, 19 October 2015","Tuesday, 31 July 2018",18,3082.653,171.2585,Oct 2015,Jul 2018,2691,Repeat Buyer,01/10/2015 12:00:00 AM,201510
TH-21235,Tiffany House,"Wednesday, 4 November 2015","Tuesday, 4 September 2018",13,1022.201,78.63084615,Nov 2015,Sep 2018,2656,Repeat Buyer,01/11/2015 12:00:00 AM,201511
RP-19390,Resi Pölking,"Sunday, 24 May 2015","Tuesday, 27 November 2018",25,5153.084,206.12336,May 2015,Nov 2018,2572,Repeat Buyer,01/05/2015 12:00:00 AM,201505
RB-19570,Rob Beeghly,"Friday, 28 April 2017","Wednesday, 5 December 2018",9,528.546,58.72733333,Apr 2017,Dec 2018,2564,Repeat Buyer,01/04/2017 12:00:00 AM,201704
CD-11980,Carol Darley,"Friday, 24 November 2017","Tuesday, 6 November 2018",6,639.766,106.6276667,Nov 2017,Nov 2018,2593,Repeat Buyer,01/11/2017 12:00:00 AM,201711
DJ-13630,Doug Jacobs,"Wednesday, 14 December 2016","Tuesday, 18 December 2018",8,3356.398,419.54975,Dec 2016,Dec 2018,2551,Repeat Buyer,01/12/2016 12:00:00 AM,201612
GT-14635,Grant Thornton,"Saturday, 6 June 2015","Sunday, 4 November 2018",6,9351.212,1558.535333,Jun 2015,Nov 2018,2595,Repeat Buyer,01/06/2015 12:00:00 AM,201506
MC-17845,Michael Chen,"Sunday, 5 July 2015","Saturday, 29 December 2018",14,3805.714,271.8367143,Jul 2015,Dec 2018,2540,Repeat Buyer,01/07/2015 12:00:00 AM,201507
RA-19285,Ralph Arnett,"Sunday, 13 December 2015","Tuesday, 25 December 2018",17,2617.906,153.9944706,Dec 2015,Dec 2018,2544,Repeat Buyer,01/12/2015 12:00:00 AM,201512
NP-18325,Naresj Patel,"Wednesday, 13 May 2015","Wednesday, 5 December 2018",21,5529.62,263.3152381,May 2015,Dec 2018,2564,Repeat Buyer,01/05/2015 12:00:00 AM,201505
AB-10165,Alan Barnes,"Monday, 16 November 2015","Wednesday, 5 December 2018",14,1113.838,79.55985714,Nov 2015,Dec 2018,2564,Repeat Buyer,01/11/2015 12:00:00 AM,201511
JO-15550,Jesus Ocampo,"Saturday, 19 March 2016","Tuesday, 29 May 2018",11,1090.838,99.16709091,Mar 2016,May 2018,2754,Repeat Buyer,01/03/2016 12:00:00 AM,201603
JK-15370,Jay Kimmel,"Saturday, 11 April 2015","Friday, 16 November 2018",16,2136.458,133.528625,Apr 2015,Nov 2018,2583,Repeat Buyer,01/04/2015 12:00:00 AM,201504
BN-11470,Brad Norvell,"Saturday, 12 September 2015","Thursday, 6 December 2018",6,265.296,44.216,Sep 2015,Dec 2018,2563,Repeat Buyer,01/09/2015 12:00:00 AM,201509
DP-13165,David Philippe,"Wednesday, 2 December 2015","Monday, 10 October 2016",4,1058.616,264.654,Dec 2015,Oct 2016,3350,Repeat Buyer,01/12/2015 12:00:00 AM,201512
TH-21550,Tracy Hopkins,"Sunday, 5 April 2015","Friday, 19 October 2018",13,4234.096,325.6996923,Apr 2015,Oct 2018,2611,Repeat Buyer,01/04/2015 12:00:00 AM,201504
AP-10915,Arthur Prichep,"Sunday, 23 August 2015","Sunday, 23 September 2018",31,3323.556,107.2114839,Aug 2015,Sep 2018,2637,Repeat Buyer,01/08/2015 12:00:00 AM,201508
RS-19765,Roland Schwarz,"Tuesday, 7 April 2015","Saturday, 24 November 2018",14,4159.77,297.1264286,Apr 2015,Nov 2018,2575,Repeat Buyer,01/04/2015 12:00:00 AM,201504
SV-20365,Seth Vernon,"Sunday, 11 January 2015","Thursday, 20 September 2018",32,11470.95,358.4671875,Jan 2015,Sep 2018,2640,Repeat Buyer,01/01/2015 12:00:00 AM,201501
CK-12325,Christine Kargatis,"Saturday, 14 March 2015","Saturday, 1 September 2018",12,2945.321,245.4434167,Mar 2015,Sep 2018,2659,Repeat Buyer,01/03/2015 12:00:00 AM,201503
RD-19810,Ross DeVincentis,"Tuesday, 27 October 2015","Sunday, 16 December 2018",16,1137.616,71.101,Oct 2015,Dec 2018,2553,Repeat Buyer,01/10/2015 12:00:00 AM,201510
MR-17545,Mathew Reese,"Thursday, 3 September 2015","Monday, 27 August 2018",6,639.178,106.5296667,Sep 2015,Aug 2018,2664,Repeat Buyer,01/09/2015 12:00:00 AM,201509
SC-20695,Steve Chapman,"Wednesday, 16 December 2015","Tuesday, 2 October 2018",14,2576.408,184.0291429,Dec 2015,Oct 2018,2628,Repeat Buyer,01/12/2015 12:00:00 AM,201512
JF-15355,Jay Fein,"Sunday, 23 October 2016","Sunday, 16 September 2018",16,1911.844,119.49025,Oct 2016,Sep 2018,2644,Repeat Buyer,01/10/2016 12:00:00 AM,201610
EG-13900,Emily Grady,"Wednesday, 2 November 2016","Saturday, 8 December 2018",9,1832.02,203.5577778,Nov 2016,Dec 2018,2561,Repeat Buyer,01/11/2016 12:00:00 AM,201611
DS-13030,Darrin Sayre,"Thursday, 9 July 2015","Friday, 28 September 2018",19,1762.213,92.74805263,Jul 2015,Sep 2018,2632,Repeat Buyer,01/07/2015 12:00:00 AM,201507
SS-20875,Sung Shariari,"Monday, 14 December 2015","Saturday, 1 September 2018",15,964.636,64.30906667,Dec 2015,Sep 2018,2659,Repeat Buyer,01/12/2015 12:00:00 AM,201512
PB-19105,Peter Bühler,"Sunday, 15 November 2015","Saturday, 3 November 2018",5,688.324,137.6648,Nov 2015,Nov 2018,2596,Repeat Buyer,01/11/2015 12:00:00 AM,201511
RF-19735,Roland Fjeld,"Thursday, 6 August 2015","Tuesday, 2 October 2018",14,2341.296,167.2354286,Aug 2015,Oct 2018,2628,Repeat Buyer,01/08/2015 12:00:00 AM,201508
YC-21895,Yoseph Carroll,"Tuesday, 17 November 2015","Wednesday, 26 December 2018",8,5454.35,681.79375,Nov 2015,Dec 2018,2543,Repeat Buyer,01/11/2015 12:00:00 AM,201511
DC-13285,Debra Catini,"Tuesday, 29 December 2015","Friday, 7 December 2018",7,1174.618,167.8025714,Dec 2015,Dec 2018,2562,Repeat Buyer,01/12/2015 12:00:00 AM,201512
CP-12340,Christine Phan,"Tuesday, 17 March 2015","Monday, 23 July 2018",14,5817.187,415.5133571,Mar 2015,Jul 2018,2699,Repeat Buyer,01/03/2015 12:00:00 AM,201503
BF-11020,Barry Französisch,"Sunday, 15 February 2015","Wednesday, 17 October 2018",21,2888.506,137.5479048,Feb 2015,Oct 2018,2613,Repeat Buyer,01/02/2015 12:00:00 AM,201502
LH-17020,Lisa Hazard,"Tuesday, 8 September 2015","Saturday, 5 May 2018",6,318.239,53.03983333,Sep 2015,May 2018,2778,Repeat Buyer,01/09/2015 12:00:00 AM,201509
CS-12250,Chris Selesnick,"Tuesday, 13 January 2015","Tuesday, 4 December 2018",28,2754.216,98.36485714,Jan 2015,Dec 2018,2565,Repeat Buyer,01/01/2015 12:00:00 AM,201501
AJ-10795,Anthony Johnson,"Thursday, 14 May 2015","Tuesday, 17 July 2018",21,4501.391,214.3519524,May 2015,Jul 2018,2705,Repeat Buyer,01/05/2015 12:00:00 AM,201505
BV-11245,Benjamin Venier,"Saturday, 26 March 2016","Tuesday, 30 January 2018",14,1523.273,108.8052143,Mar 2016,Jan 2018,2873,Repeat Buyer,01/03/2016 12:00:00 AM,201603
DL-12865,Dan Lawera,"Monday, 29 June 2015","Friday, 21 September 2018",7,444.024,63.432,Jun 2015,Sep 2018,2639,Repeat Buyer,01/06/2015 12:00:00 AM,201506
BM-11785,Bryan Mills,"Saturday, 6 June 2015","Saturday, 26 May 2018",14,1338.842,95.63157143,Jun 2015,May 2018,2757,Repeat Buyer,01/06/2015 12:00:00 AM,201506
LT-17110,Liz Thompson,"Monday, 1 June 2015","Monday, 26 November 2018",14,2936.252,209.7322857,Jun 2015,Nov 2018,2573,Repeat Buyer,01/06/2015 12:00:00 AM,201506
JK-15730,Joe Kamberova,"Wednesday, 18 November 2015","Sunday, 7 October 2018",19,4769.9,251.0473684,Nov 2015,Oct 2018,2623,Repeat Buyer,01/11/2015 12:00:00 AM,201511
ES-14020,Erica Smith,"Sunday, 20 September 2015","Tuesday, 20 November 2018",8,3510.458,438.80725,Sep 2015,Nov 2018,2579,Repeat Buyer,01/09/2015 12:00:00 AM,201509
RH-19495,Rick Hansen,"Sunday, 23 August 2015","Wednesday, 28 November 2018",8,3621.376,452.672,Aug 2015,Nov 2018,2571,Repeat Buyer,01/08/2015 12:00:00 AM,201508
CD-11920,Carlos Daly,"Tuesday, 24 March 2015","Tuesday, 20 November 2018",9,2033.968,225.9964444,Mar 2015,Nov 2018,2579,Repeat Buyer,01/03/2015 12:00:00 AM,201503
HW-14935,Helen Wasserman,"Tuesday, 27 September 2016","Tuesday, 4 September 2018",15,4827.934,321.8622667,Sep 2016,Sep 2018,2656,Repeat Buyer,01/09/2016 12:00:00 AM,201609
MC-18130,Mike Caudle,"Saturday, 19 September 2015","Tuesday, 26 December 2017",11,1581.998,143.818,Sep 2015,Dec 2017,2908,Repeat Buyer,01/09/2015 12:00:00 AM,201509
GM-14440,Gary McGarr,"Saturday, 21 March 2015","Monday, 8 October 2018",11,3582.82,325.7109091,Mar 2015,Oct 2018,2622,Repeat Buyer,01/03/2015 12:00:00 AM,201503
PJ-19015,Pauline Johnson,"Tuesday, 7 April 2015","Saturday, 18 August 2018",7,1677.536,239.648,Apr 2015,Aug 2018,2673,Repeat Buyer,01/04/2015 12:00:00 AM,201504
BW-11110,Bart Watters,"Sunday, 20 March 2016","Friday, 31 August 2018",17,4750.358,279.4328235,Mar 2016,Aug 2018,2660,Repeat Buyer,01/03/2016 12:00:00 AM,201603
TR-21325,Toby Ritter,"Tuesday, 1 December 2015","Wednesday, 20 June 2018",7,675.942,96.56314286,Dec 2015,Jun 2018,2732,Repeat Buyer,01/12/2015 12:00:00 AM,201512
PG-18820,Patrick Gardner,"Saturday, 9 May 2015","Saturday, 24 November 2018",26,3086.907,118.7271923,May 2015,Nov 2018,2575,Repeat Buyer,01/05/2015 12:00:00 AM,201505
JL-15175,James Lanier,"Thursday, 31 December 2015","Monday, 24 December 2018",7,1571.523,224.5032857,Dec 2015,Dec 2018,2545,Repeat Buyer,01/12/2015 12:00:00 AM,201512
BM-11650,Brian Moss,"Thursday, 9 July 2015","Tuesday, 27 November 2018",29,7294.185,251.5236207,Jul 2015,Nov 2018,2572,Repeat Buyer,01/07/2015 12:00:00 AM,201507
AF-10885,Art Foster,"Sunday, 10 May 2015","Friday, 10 November 2017",7,861.565,123.0807143,May 2015,Nov 2017,2954,Repeat Buyer,01/05/2015 12:00:00 AM,201505
GA-14725,Guy Armstrong,"Wednesday, 11 February 2015","Tuesday, 25 December 2018",22,1398.382,63.56281818,Feb 2015,Dec 2018,2544,Repeat Buyer,01/02/2015 12:00:00 AM,201502
CK-12760,Cyma Kinney,"Saturday, 7 February 2015","Tuesday, 9 October 2018",14,1582.109,113.0077857,Feb 2015,Oct 2018,2621,Repeat Buyer,01/02/2015 12:00:00 AM,201502
DP-13105,Dave Poirier,"Monday, 22 August 2016","Monday, 24 December 2018",14,2215.002,158.2144286,Aug 2016,Dec 2018,2545,Repeat Buyer,01/08/2016 12:00:00 AM,201608
BK-11260,Berenike Kampe,"Monday, 3 August 2015","Sunday, 14 October 2018",16,659.138,41.196125,Aug 2015,Oct 2018,2616,Repeat Buyer,01/08/2015 12:00:00 AM,201508
SJ-20125,Sanjit Jacobs,"Thursday, 22 September 2016","Wednesday, 26 September 2018",24,3949.656,164.569,Sep 2016,Sep 2018,2634,Repeat Buyer,01/09/2016 12:00:00 AM,201609
CM-12445,Chuck Magee,"Tuesday, 9 June 2015","Friday, 20 October 2017",9,287.99,31.99888889,Jun 2015,Oct 2017,2975,Repeat Buyer,01/06/2015 12:00:00 AM,201506
AJ-10780,Anthony Jacobs,"Saturday, 10 January 2015","Tuesday, 16 October 2018",15,4867.344,324.4896,Jan 2015,Oct 2018,2614,Repeat Buyer,01/01/2015 12:00:00 AM,201501
LS-16945,Linda Southworth,"Monday, 25 April 2016","Thursday, 5 July 2018",14,2845.27,203.2335714,Apr 2016,Jul 2018,2717,Repeat Buyer,01/04/2016 12:00:00 AM,201604
GP-14740,Guy Phonely,"Monday, 6 April 2015","Saturday, 26 November 2016",5,236.53,47.306,Apr 2015,Nov 2016,3303,Repeat Buyer,01/04/2015 12:00:00 AM,201504
PK-18910,Paul Knutson,"Saturday, 4 April 2015","Sunday, 3 September 2017",3,1441.152,480.384,Apr 2015,Sep 2017,3022,Repeat Buyer,01/04/2015 12:00:00 AM,201504
SM-20005,Sally Matthias,"Monday, 23 November 2015","Saturday, 4 November 2017",6,244.494,40.749,Nov 2015,Nov 2017,2960,Repeat Buyer,01/11/2015 12:00:00 AM,201511
AG-10765,Anthony Garverick,"Thursday, 17 September 2015","Sunday, 14 October 2018",5,170.584,34.1168,Sep 2015,Oct 2018,2616,Repeat Buyer,01/09/2015 12:00:00 AM,201509
PM-19135,Peter McVee,"Monday, 19 December 2016","Friday, 9 November 2018",7,4115.662,587.9517143,Dec 2016,Nov 2018,2590,Repeat Buyer,01/12/2016 12:00:00 AM,201612
JS-15595,Jill Stevenson,"Tuesday, 3 March 2015","Sunday, 2 September 2018",8,1417.654,177.20675,Mar 2015,Sep 2018,2658,Repeat Buyer,01/03/2015 12:00:00 AM,201503
EL-13735,Ed Ludwig,"Saturday, 22 April 2017","Sunday, 14 October 2018",2,124.28,62.14,Apr 2017,Oct 2018,2616,Repeat Buyer,01/04/2017 12:00:00 AM,201704
PC-18745,Pamela Coakley,"Thursday, 31 December 2015","Friday, 28 December 2018",5,1832.064,366.4128,Dec 2015,Dec 2018,2541,Repeat Buyer,01/12/2015 12:00:00 AM,201512
HL-15040,Hunter Lopez,"Tuesday, 20 January 2015","Saturday, 17 November 2018",11,12873.298,1170.299818,Jan 2015,Nov 2018,2582,Repeat Buyer,01/01/2015 12:00:00 AM,201501
MS-17365,Maribeth Schnelling,"Wednesday, 9 September 2015","Sunday, 1 April 2018",24,7443.69,310.15375,Sep 2015,Apr 2018,2812,Repeat Buyer,01/09/2015 12:00:00 AM,201509
GB-14530,George Bell,"Tuesday, 28 April 2015","Monday, 29 October 2018",20,1568.44,78.422,Apr 2015,Oct 2018,2601,Repeat Buyer,01/04/2015 12:00:00 AM,201504
BE-11335,Bill Eplett,"Sunday, 15 January 2017","Sunday, 2 September 2018",9,4204.676,467.1862222,Jan 2017,Sep 2018,2658,Repeat Buyer,01/01/2017 12:00:00 AM,201701
SC-20050,Sample Company A,"Wednesday, 18 March 2015","Tuesday, 20 November 2018",15,4624.572,308.3048,Mar 2015,Nov 2018,2579,Repeat Buyer,01/03/2015 12:00:00 AM,201503
RW-19630,Rob Williams,"Sunday, 28 June 2015","Tuesday, 2 October 2018",16,3279.746,204.984125,Jun 2015,Oct 2018,2628,Repeat Buyer,01/06/2015 12:00:00 AM,201506
SE-20110,Sanjit Engle,"Saturday, 11 April 2015","Friday, 21 December 2018",19,12209.438,642.602,Apr 2015,Dec 2018,2548,Repeat Buyer,01/04/2015 12:00:00 AM,201504
AH-10075,Adam Hart,"Monday, 16 November 2015","Monday, 26 November 2018",20,3250.337,162.51685,Nov 2015,Nov 2018,2573,Repeat Buyer,01/11/2015 12:00:00 AM,201511
JJ-15760,Joel Jenkins,"Wednesday, 5 October 2016","Thursday, 8 December 2016",3,195,65,Oct 2016,Dec 2016,3291,Repeat Buyer,01/10/2016 12:00:00 AM,201610
RK-19300,Ralph Kennedy,"Wednesday, 20 July 2016","Sunday, 2 September 2018",8,1460.192,182.524,Jul 2016,Sep 2018,2658,Repeat Buyer,01/07/2016 12:00:00 AM,201607
CG-12040,Catherine Glotzbach,"Wednesday, 1 June 2016","Sunday, 11 November 2018",9,904.468,100.4964444,Jun 2016,Nov 2018,2588,Repeat Buyer,01/06/2016 12:00:00 AM,201606
RP-19270,Rachel Payne,"Monday, 19 October 2015","Monday, 21 August 2017",12,954.6452,79.55376667,Oct 2015,Aug 2017,3035,Repeat Buyer,01/10/2015 12:00:00 AM,201510
KH-16360,Katherine Hughes,"Wednesday, 29 April 2015","Saturday, 29 December 2018",14,3100.612,221.4722857,Apr 2015,Dec 2018,2540,Repeat Buyer,01/04/2015 12:00:00 AM,201504
GH-14665,Greg Hansen,"Thursday, 17 November 2016","Friday, 28 December 2018",3,146.9408,48.98026667,Nov 2016,Dec 2018,2541,Repeat Buyer,01/11/2016 12:00:00 AM,201611
SW-20275,Scott Williamson,"Tuesday, 10 March 2015","Friday, 30 November 2018",7,1966.65,280.95,Mar 2015,Nov 2018,2569,Repeat Buyer,01/03/2015 12:00:00 AM,201503
JA-15970,Joseph Airdo,"Thursday, 17 September 2015","Saturday, 29 September 2018",24,6491.026,270.4594167,Sep 2015,Sep 2018,2631,Repeat Buyer,01/09/2015 12:00:00 AM,201509
DL-12925,Daniel Lacy,"Wednesday, 9 September 2015","Saturday, 3 November 2018",14,3272.2,233.7285714,Sep 2015,Nov 2018,2596,Repeat Buyer,01/09/2015 12:00:00 AM,201509
LW-16990,Lindsay Williams,"Friday, 5 May 2017","Tuesday, 27 November 2018",11,3230.308,293.6643636,May 2017,Nov 2018,2572,Repeat Buyer,01/05/2017 12:00:00 AM,201705
TB-21190,Thomas Brumley,"Sunday, 27 December 2015","Sunday, 11 November 2018",4,816.174,204.0435,Dec 2015,Nov 2018,2588,Repeat Buyer,01/12/2015 12:00:00 AM,201512
BS-11800,Bryan Spruell,"Monday, 26 September 2016","Monday, 9 April 2018",8,949.43,118.67875,Sep 2016,Apr 2018,2804,Repeat Buyer,01/09/2016 12:00:00 AM,201609
RW-19690,Robert Waldorf,"Tuesday, 30 May 2017","Friday, 12 October 2018",15,3495.646,233.0430667,May 2017,Oct 2018,2618,Repeat Buyer,01/05/2017 12:00:00 AM,201705
TZ-21580,Tracy Zic,"Wednesday, 11 November 2015","Sunday, 25 November 2018",9,1707.286,189.6984444,Nov 2015,Nov 2018,2574,Repeat Buyer,01/11/2015 12:00:00 AM,201511
AS-10630,Ann Steele,"Saturday, 1 August 2015","Saturday, 29 September 2018",12,833.398,69.44983333,Aug 2015,Sep 2018,2631,Repeat Buyer,01/08/2015 12:00:00 AM,201508
TS-21340,Toby Swindell,"Monday, 19 January 2015","Friday, 18 May 2018",12,974.782,81.23183333,Jan 2015,May 2018,2765,Repeat Buyer,01/01/2015 12:00:00 AM,201501
SL-20155,Sara Luxemburg,"Monday, 21 September 2015","Sunday, 21 October 2018",8,3046.532,380.8165,Sep 2015,Oct 2018,2609,Repeat Buyer,01/09/2015 12:00:00 AM,201509
MW-18235,Mitch Willingham,"Thursday, 21 May 2015","Friday, 16 November 2018",3,5253.876,1751.292,May 2015,Nov 2018,2583,Repeat Buyer,01/05/2015 12:00:00 AM,201505
RD-19585,Rob Dowd,"Thursday, 2 April 2015","Tuesday, 3 July 2018",18,2832.904,157.3835556,Apr 2015,Jul 2018,2719,Repeat Buyer,01/04/2015 12:00:00 AM,201504
RA-19945,Ryan Akin,"Saturday, 29 August 2015","Tuesday, 30 October 2018",9,1686.9225,187.4358333,Aug 2015,Oct 2018,2600,Repeat Buyer,01/08/2015 12:00:00 AM,201508
VG-21790,Vivek Gonzalez,"Saturday, 8 August 2015","Sunday, 29 July 2018",8,846.01,105.75125,Aug 2015,Jul 2018,2693,Repeat Buyer,01/08/2015 12:00:00 AM,201508
JS-15880,John Stevenson,"Wednesday, 8 April 2015","Friday, 14 July 2017",9,3868.02,429.78,Apr 2015,Jul 2017,3073,Repeat Buyer,01/04/2015 12:00:00 AM,201504
KM-16225,Kalyca Meade,"Wednesday, 6 July 2016","Sunday, 16 December 2018",19,2260.958,118.9977895,Jul 2016,Dec 2018,2553,Repeat Buyer,01/07/2016 12:00:00 AM,201607
HR-14770,Hallie Redmond,"Sunday, 1 March 2015","Monday, 17 December 2018",5,940.588,188.1176,Mar 2015,Dec 2018,2552,Repeat Buyer,01/03/2015 12:00:00 AM,201503
DE-13255,Deanra Eno,"Saturday, 22 August 2015","Wednesday, 11 January 2017",9,2550.874,283.4304444,Aug 2015,Jan 2017,3257,Repeat Buyer,01/08/2015 12:00:00 AM,201508
AG-10390,Allen Goldenen,"Sunday, 19 April 2015","Friday, 7 September 2018",8,200.945,25.118125,Apr 2015,Sep 2018,2653,Repeat Buyer,01/04/2015 12:00:00 AM,201504
JJ-15445,Jennifer Jackson,"Saturday, 5 March 2016","Sunday, 3 September 2017",6,709.178,118.1963333,Mar 2016,Sep 2017,3022,Repeat Buyer,01/03/2016 12:00:00 AM,201603
JH-15430,Jennifer Halladay,"Tuesday, 24 February 2015","Tuesday, 25 December 2018",7,309.281,44.183,Feb 2015,Dec 2018,2544,Repeat Buyer,01/02/2015 12:00:00 AM,201502
RD-19660,Robert Dilbeck,"Monday, 24 October 2016","Friday, 7 September 2018",4,2745.892,686.473,Oct 2016,Sep 2018,2653,Repeat Buyer,01/10/2016 12:00:00 AM,201610
MO-17500,Mary O'Rourke,"Saturday, 28 November 2015","Friday, 19 October 2018",5,922.487,184.4974,Nov 2015,Oct 2018,2611,Repeat Buyer,01/11/2015 12:00:00 AM,201511
NS-18640,Noel Staavos,"Thursday, 25 June 2015","Monday, 9 July 2018",23,2857.753,124.2501304,Jun 2015,Jul 2018,2713,Repeat Buyer,01/06/2015 12:00:00 AM,201506
DG-13300,Deirdre Greer,"Sunday, 1 November 2015","Wednesday, 28 November 2018",8,3195.818,399.47725,Nov 2015,Nov 2018,2571,Repeat Buyer,01/11/2015 12:00:00 AM,201511
NF-18595,Nicole Fjeld,"Sunday, 19 April 2015","Friday, 7 September 2018",12,2031.472,169.2893333,Apr 2015,Sep 2018,2653,Repeat Buyer,01/04/2015 12:00:00 AM,201504
MG-17650,Matthew Grinstein,"Sunday, 9 August 2015","Saturday, 1 December 2018",14,3785.276,270.3768571,Aug 2015,Dec 2018,2568,Repeat Buyer,01/08/2015 12:00:00 AM,201508
TS-21160,Theresa Swint,"Thursday, 23 April 2015","Sunday, 13 August 2017",17,2163.624,127.272,Apr 2015,Aug 2017,3043,Repeat Buyer,01/04/2015 12:00:00 AM,201504
